gt_idx,pred_idx,match_reason,iou,intersection_over_gt,center_distance,gt_text,pred_text,gt_points,pred_points,gt_text_norm,pred_text_norm,gt_len_chars,pred_len_chars,lev_sim,cer_sim,word_sim,chrf,end2end_lev,end2end_chrf,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2,file,gt_json_path,pred_json_path
3,0,center_fallback,0.0,0.0,114.74537027697457,THAT KID'S GONN MAKE SOME THING HIMSE,He's going to grow up.,"[[825, 878], [902, 878], [902, 1031], [825, 1031]]","[[737, 825], [795, 825], [795, 963], [737, 963]]",that kid's gonn make some thing himse,he's going to grow up.,37,22,0.29729729729729726,0.29729729729729726,0.29729729729729726,0.12047616933296083,0.0,0.0,825.0,878.0,902.0,1031.0,737.0,825.0,795.0,963.0,pg_45.json,outputs\en\json\pg_45.json,outputs\jap\translation_best\pg_45.json
4,5,iou,0.131769072711606,0.2162985529322163,86.05230967266364,HE ACTS JUST LIKE IDID WHENI WASA KID.,The first three were made around the time of the incident.,"[[423, 891], [514, 891], [514, 1093], [423, 1093]]","[[378, 817], [451, 817], [451, 1033], [378, 1033]]",he acts just like idid wheni wasa kid.,the first three were made around the time of the incident.,38,58,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.1415200170216487,0.04316573071587093,0.018647961413073347,423.0,891.0,514.0,1093.0,378.0,817.0,451.0,1033.0,pg_45.json,outputs\en\json\pg_45.json,outputs\jap\translation_best\pg_45.json
5,7,iou,0.15344207907105337,0.16579890747695458,74.88825007970209,RAISE THE SAILS! WE'RE OFF WITHTHE TIDE!!,The ship is still there.,"[[3, 898], [119, 898], [119, 1100], [3, 1100]]","[[54, 847], [91, 847], [91, 1003], [54, 1003]]",raise the sails! we're off withthe tide!!,the ship is still there.,41,24,0.29268292682926833,0.29268292682926833,0.29268292682926833,0.15934886005725904,0.044909876801283916,0.024450820384788158,3.0,898.0,119.0,1100.0,54.0,847.0,91.0,1003.0,pg_45.json,outputs\en\json\pg_45.json,outputs\jap\translation_best\pg_45.json
6,6,iou,0.17083201518506802,0.299722479185939,73.66987172514962,WEIGH THE ANCHOR!,* raise your head high**,"[[304, 928], [398, 928], [398, 1043], [304, 1043]]","[[275, 846], [349, 846], [349, 1000], [275, 1000]]",weigh the anchor!,* raise your head high**,17,24,0.20833333333333337,0.20833333333333337,0.20833333333333337,0.17242654469086677,0.035590003163555844,0.02945597410093896,304.0,928.0,398.0,1043.0,275.0,846.0,349.0,1000.0,pg_45.json,outputs\en\json\pg_45.json,outputs\jap\translation_best\pg_45.json
7,1,center_fallback,0.0,0.0,136.91055474286853,YEAH..,Oh yeah.,"[[793, 1080], [866, 1080], [866, 1105], [793, 1105]]","[[700, 974], [742, 974], [742, 1044], [700, 1044]]",yeah..,oh yeah.,6,8,0.5,0.5,0.5,0.5622688535134266,0.0,0.0,793.0,1080.0,866.0,1105.0,700.0,974.0,742.0,1044.0,pg_45.json,outputs\en\json\pg_45.json,outputs\jap\translation_best\pg_45.json
8,8,center_fallback,0.03574392034212038,0.06338426711941143,113.31923931972011,.BEGINS I0 YEARS LATER FROM THIS VERY SAME SPOT.,The year will begin at this place in years to come.,"[[11, 1285], [166, 1285], [166, 1399], [11, 1399]]","[[24, 1163], [136, 1163], [136, 1295], [24, 1295]]",.begins i0 years later from this very same spot.,the year will begin at this place in years to come.,48,51,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2589188945658501,0.009111195381324802,0.009254776342431612,11.0,1285.0,166.0,1399.0,24.0,1163.0,136.0,1295.0,pg_45.json,outputs\en\json\pg_45.json,outputs\jap\translation_best\pg_45.json
9,4,center_fallback,0.0,0.0,152.3975065412817,LUFFY'S ADVENTURE..,And this year's best adventure is coming.,"[[730, 1288], [883, 1288], [883, 1335], [730, 1335]]","[[646, 1151], [767, 1151], [767, 1242], [646, 1242]]",luffy's adventure..,and this year's best adventure is coming.,19,41,0.3414634146341463,0.3414634146341463,0.3414634146341463,0.3780807963384833,0.0,0.0,730.0,1288.0,883.0,1335.0,646.0,1151.0,767.0,1242.0,pg_45.json,outputs\en\json\pg_45.json,outputs\jap\translation_best\pg_45.json
0,3,center_fallback,0.0,0.0,315.0480122140116,TA,I don't want to be a pirate.,"[[0, 0], [302, 0], [302, 367], [0, 367]]","[[116, 431], [175, 431], [175, 566], [116, 566]]",ta,i don't want to be a pirate.,2,28,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.16666666666666663,0.0,0.0,0.0,0.0,302.0,367.0,116.0,431.0,175.0,566.0,pg_46.json,outputs\en\json\pg_46.json,outputs\jap\translation_best\pg_46.json
1,2,center_fallback,0.0,0.0,367.31049535781034,TEN YEARS LATER..,It's going to be pi.,"[[378, 86], [461, 86], [461, 180], [378, 180]]","[[418, 444], [483, 444], [483, 554], [418, 554]]",ten years later..,it's going to be pi.,17,20,0.25,0.25,0.25,0.06578947368421052,0.0,0.0,378.0,86.0,461.0,180.0,418.0,444.0,483.0,554.0,pg_46.json,outputs\en\json\pg_46.json,outputs\jap\translation_best\pg_46.json
2,3,iou,0.11700260078023407,0.13635674774569978,92.66202026720549,"BUTIF HE DOES BECOMEA PIRATE,HE'LL BRING SHAME TO THE VILLAGE.",I don't want to be a pirate.,"[[97, 505], [263, 505], [263, 664], [97, 664]]","[[116, 431], [175, 431], [175, 566], [116, 566]]","butif he does becomea pirate,he'll bring shame to the village.",i don't want to be a pirate.,62,28,0.24193548387096775,0.24193548387096775,0.24193548387096775,0.18017592177983746,0.0283070808339276,0.021081051446217004,97.0,505.0,263.0,664.0,116.0,431.0,175.0,566.0,pg_46.json,outputs\en\json\pg_46.json,outputs\jap\translation_best\pg_46.json
3,2,center_fallback,0.04084361514617395,0.06736842105263158,97.01159724486553,ILL MISS THAT RASCAL.,It's going to be pi.,"[[455, 530], [560, 530], [560, 625], [455, 625]]","[[418, 444], [483, 444], [483, 554], [418, 554]]",ill miss that rascal.,it's going to be pi.,21,20,0.23809523809523814,0.23809523809523814,0.23809523809523814,0.056818181818181816,0.009724670272898561,0.002320659951487156,455.0,530.0,560.0,625.0,418.0,444.0,483.0,554.0,pg_46.json,outputs\en\json\pg_46.json,outputs\jap\translation_best\pg_46.json
4,0,center_fallback,0.027915035615735096,0.05569782330345711,116.10017226516075,"WELL, HE'S FINALLY SETTING OUT,EH, MAYOR?","I was so upset, the village chief.","[[729, 530], [839, 530], [839, 672], [729, 672]]","[[643, 446], [739, 446], [739, 617], [643, 617]]","well, he's finally setting out,eh, mayor?","i was so upset, the village chief.",41,34,0.1707317073170732,0.1707317073170732,0.1707317073170732,0.1416736685374011,0.004765981690491359,0.0039548255030334,729.0,530.0,839.0,672.0,643.0,446.0,739.0,617.0,pg_46.json,outputs\en\json\pg_46.json,outputs\jap\translation_best\pg_46.json
5,5,center_fallback,0.003798076923076923,0.006357637212296797,110.3913492987562,INEVER THOUGHT HE'D REALLY DOIT!,I didn't really think I was going to do that.,"[[0, 767], [109, 767], [109, 881], [0, 881]]","[[1, 661], [80, 661], [80, 768], [1, 768]]",inever thought he'd really doit!,i didn't really think i was going to do that.,32,45,0.24444444444444446,0.24444444444444446,0.24444444444444446,0.23364179921842593,0.0009284188034188035,0.0008873895258776754,0.0,767.0,109.0,881.0,1.0,661.0,80.0,768.0,pg_46.json,outputs\en\json\pg_46.json,outputs\jap\translation_best\pg_46.json
6,1,center_fallback,0.0,0.0,302.27470949452584,SKREE,- I'm going to try to get it.,"[[679, 950], [785, 950], [785, 1055], [679, 1055]]","[[434, 1083], [476, 1083], [476, 1164], [434, 1164]]",skree,- i'm going to try to get it.,5,29,0.06896551724137934,0.06896551724137934,0.06896551724137934,0.04761904761904763,0.0,0.0,679.0,950.0,785.0,1055.0,434.0,1083.0,476.0,1164.0,pg_46.json,outputs\en\json\pg_46.json,outputs\jap\translation_best\pg_46.json
7,4,center_fallback,0.0,0.0,130.31979895625992,IT'SA GOOD DAYTO SET OUTTO SEA!,Today is the day of the ship's departure.,"[[39, 1053], [179, 1053], [179, 1172], [39, 1172]]","[[41, 928], [140, 928], [140, 1039], [41, 1039]]",it'sa good dayto set outto sea!,today is the day of the ship's departure.,31,41,0.29268292682926833,0.29268292682926833,0.29268292682926833,0.158612445221762,0.0,0.0,39.0,1053.0,179.0,1172.0,41.0,928.0,140.0,1039.0,pg_46.json,outputs\en\json\pg_46.json,outputs\jap\translation_best\pg_46.json
8,1,center_fallback,0.0,0.0,122.89121205358828,WOw!,- I'm going to try to get it.,"[[537, 1082], [613, 1082], [613, 1112], [537, 1112]]","[[434, 1083], [476, 1083], [476, 1164], [434, 1164]]",wow!,- i'm going to try to get it.,4,29,0.03448275862068961,0.03448275862068961,0.03448275862068961,0.03289473684210527,0.0,0.0,537.0,1082.0,613.0,1112.0,434.0,1083.0,476.0,1164.0,pg_46.json,outputs\en\json\pg_46.json,outputs\jap\translation_best\pg_46.json
9,1,center_fallback,0.0,0.0,313.3312943196067,SKREE,- I'm going to try to get it.,"[[683, 1231], [782, 1231], [782, 1307], [683, 1307]]","[[434, 1083], [476, 1083], [476, 1164], [434, 1164]]",skree,- i'm going to try to get it.,5,29,0.06896551724137934,0.06896551724137934,0.06896551724137934,0.04761904761904763,0.0,0.0,683.0,1231.0,782.0,1307.0,434.0,1083.0,476.0,1164.0,pg_46.json,outputs\en\json\pg_46.json,outputs\jap\translation_best\pg_46.json
0,2,center_fallback,0.0,0.0,231.01352774242466,THAS,That's what I'm talking about.,"[[112, 0], [167, 0], [167, 45], [112, 45]]","[[11, 187], [55, 187], [55, 268], [11, 268]]",thas,that's what i'm talking about.,4,30,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.22827927256563124,0.0,0.0,112.0,0.0,167.0,45.0,11.0,187.0,55.0,268.0,pg_47.json,outputs\en\json\pg_47.json,outputs\jap\translation_best\pg_47.json
1,0,iou,0.20847448793453902,0.3256003256003256,61.85668920981788,OUR LOCAL SEA MONSTER!,The Lord of the Near and Middle Seas is a man of great power.,"[[342, 64], [459, 64], [459, 169], [342, 169]]","[[303, 69], [382, 69], [382, 207], [303, 207]]",our local sea monster!,the lord of the near and middle seas is a man of great power.,22,61,0.24590163934426235,0.24590163934426235,0.24590163934426235,0.14986374204133396,0.051264218344558785,0.031242766882020944,342.0,64.0,459.0,169.0,303.0,69.0,382.0,207.0,pg_47.json,outputs\en\json\pg_47.json,outputs\jap\translation_best\pg_47.json
2,2,iou,0.17294649585531274,0.20657065706570657,50.0,SORRY IHAVE TODO THIS..,That's what I'm talking about.,"[[19, 217], [107, 217], [107, 318], [19, 318]]","[[11, 187], [55, 187], [55, 268], [11, 268]]",sorry ihave todo this..,that's what i'm talking about.,23,30,0.23333333333333328,0.23333333333333328,0.23333333333333328,0.09511837074528104,0.04035418236623963,0.01645038891186285,19.0,217.0,107.0,318.0,11.0,187.0,55.0,268.0,pg_47.json,outputs\en\json\pg_47.json,outputs\jap\translation_best\pg_47.json
3,1,iou,0.21455938697318008,0.2354120868525589,70.70007072132248,BUT HERE'SAN ATTACK I'VE BEEN ERFECTING SINCETHE LAST TIME WE MET!!,He's been training for the year. He's here.,"[[0, 476], [129, 476], [129, 677], [0, 677]]","[[19, 431], [75, 431], [75, 585], [19, 585]]",but here'san attack i've been erfecting sincethe last time we met!!,he's been training for the year. he's here.,67,43,0.34328358208955223,0.34328358208955223,0.34328358208955223,0.15987235444897044,0.07365471493109167,0.034302114364530054,0.0,476.0,129.0,677.0,19.0,431.0,75.0,585.0,pg_47.json,outputs\en\json\pg_47.json,outputs\jap\translation_best\pg_47.json
4,1,center_fallback,0.0,0.0,368.6278611282658,GUM-,He's been training for the year. He's here.,"[[87, 815], [202, 815], [202, 912], [87, 912]]","[[19, 431], [75, 431], [75, 585], [19, 585]]",gum-,he's been training for the year. he's here.,4,43,0.023255813953488413,0.023255813953488413,0.023255813953488413,0.024038461538461543,0.0,0.0,87.0,815.0,202.0,912.0,19.0,431.0,75.0,585.0,pg_47.json,outputs\en\json\pg_47.json,outputs\jap\translation_best\pg_47.json
5,1,center_fallback,0.0,0.0,448.25048800865795,GUM...,He's been training for the year. He's here.,"[[50, 891], [199, 891], [199, 1008], [50, 1008]]","[[19, 431], [75, 431], [75, 585], [19, 585]]",gum...,he's been training for the year. he's here.,6,43,0.06976744186046513,0.06976744186046513,0.06976744186046513,0.04166666666666666,0.0,0.0,50.0,891.0,199.0,1008.0,19.0,431.0,75.0,585.0,pg_47.json,outputs\en\json\pg_47.json,outputs\jap\translation_best\pg_47.json
0,1,iou,0.14920368818105617,0.18144750254842,172.26215486867682,.PISTO!!!,The gun.,"[[514, 113], [841, 113], [841, 380], [514, 380]]","[[408, 148], [603, 148], [603, 326], [408, 326]]",.pisto!!!,the gun.,9,8,0.0,0.0,0.0,0.03875968992248062,0.0,0.0057830886891882234,514.0,113.0,841.0,380.0,408.0,148.0,603.0,326.0,pg_48.json,outputs\en\json\pg_48.json,outputs\jap\translation_best\pg_48.json
0,3,center_fallback,0.0,0.0,543.4972401033882,SPLO,And the flag of the pirates.,"[[-1, 326], [435, 326], [435, 690], [-1, 690]]","[[-1, 959], [76, 959], [76, 1083], [-1, 1083]]",splo,and the flag of the pirates.,4,28,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.1282051282051282,0.0,0.0,-1.0,326.0,435.0,690.0,-1.0,959.0,76.0,1083.0,pg_49.json,outputs\en\json\pg_49.json,outputs\jap\translation_best\pg_49.json
1,1,iou,0.1065440027772956,0.13920892678944027,91.0,"THAT'S WHATYOU GET,YOU DARN FISH!",You know what I'm talking about?,"[[741, 675], [887, 675], [887, 826], [741, 826]]","[[688, 657], [772, 657], [772, 774], [688, 774]]","that's whatyou get,you darn fish!",you know what i'm talking about?,33,32,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.16060702955466305,0.016143030723832663,0.017111715802925215,741.0,675.0,887.0,826.0,688.0,657.0,772.0,774.0,pg_49.json,outputs\en\json\pg_49.json,outputs\jap\translation_best\pg_49.json
2,0,center_fallback,0.0,0.0,190.7590102721232,FLEX(,A gathering of people.,"[[688, 984], [795, 984], [795, 1092], [688, 1092]]","[[728, 1158], [789, 1158], [789, 1298], [728, 1298]]",flex(,a gathering of people.,5,22,0.09090909090909094,0.09090909090909094,0.09090909090909094,0.10648704307533893,0.0,0.0,688.0,984.0,795.0,1092.0,728.0,1158.0,789.0,1298.0,pg_49.json,outputs\en\json\pg_49.json,outputs\jap\translation_best\pg_49.json
3,3,iou,0.16755866611774392,0.2764945652173913,81.34648117773749,ANDILL NEEDA! PIRATE FLAG!!,And the flag of the pirates.,"[[-1, 1046], [91, 1046], [91, 1158], [-1, 1158]]","[[-1, 959], [76, 959], [76, 1083], [-1, 1083]]",andill needa! pirate flag!!,and the flag of the pirates.,27,28,0.25,0.25,0.25,0.320795794491043,0.04188966652943598,0.05375211542110107,-1.0,1046.0,91.0,1158.0,-1.0,959.0,76.0,1083.0,pg_49.json,outputs\en\json\pg_49.json,outputs\jap\translation_best\pg_49.json
4,0,center_fallback,0.0,0.0,179.85341253365198,"""WWH",A gathering of people.,"[[794, 1050], [893, 1050], [893, 1089], [794, 1089]]","[[728, 1158], [789, 1158], [789, 1298], [728, 1298]]","""wwh",a gathering of people.,4,22,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.03571428571428571,0.0,0.0,794.0,1050.0,893.0,1089.0,728.0,1158.0,789.0,1298.0,pg_49.json,outputs\en\json\pg_49.json,outputs\jap\translation_best\pg_49.json
5,0,center_fallback,0.03663952627683198,0.05084745762711865,120.90698904529879,FIRST THINGS FIRST. IVEGOT TO GETA CREW!,A gathering of people.,"[[771, 1243], [889, 1243], [889, 1408], [771, 1408]]","[[728, 1158], [789, 1158], [789, 1298], [728, 1298]]",first things first. ivegot to geta crew!,a gathering of people.,40,22,0.22499999999999998,0.22499999999999998,0.22499999999999998,0.10861680053802032,0.008243893412287194,0.003979668117418214,771.0,1243.0,889.0,1408.0,728.0,1158.0,789.0,1298.0,pg_49.json,outputs\en\json\pg_49.json,outputs\jap\translation_best\pg_49.json
6,2,center_fallback,0.04696969696969697,0.08098693759071117,126.03670100411229,1 THINK ABOUT NEWOI SHOULD,People want to be able to do that.,"[[297, 1282], [403, 1282], [403, 1412], [297, 1412]]","[[286, 1148], [359, 1148], [359, 1300], [286, 1300]]",1 think about newoi should,people want to be able to do that.,26,34,0.17647058823529416,0.17647058823529416,0.17647058823529416,0.1169304250758182,0.008288770053475936,0.0054921866323490364,297.0,1282.0,403.0,1412.0,286.0,1148.0,359.0,1300.0,pg_49.json,outputs\en\json\pg_49.json,outputs\jap\translation_best\pg_49.json
0,0,center_fallback,0.05126059671914566,0.13264957264957264,144.7281935215112, APIRATE?!,You are a pirate.,"[[764, 88], [899, 88], [899, 218], [764, 218]]","[[875, 121], [984, 121], [984, 398], [875, 398]]",apirate?!,you are a pirate.,9,17,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.5789023409673512,0.018091975312639643,0.02967487944009674,764.0,88.0,899.0,218.0,875.0,121.0,984.0,398.0,pg_5.json,outputs\en\json\pg_5.json,outputs\jap\translation_best\pg_5.json
1,2,iou,0.2321377604414423,0.3674007152268022,96.46242791885346,"BUTIFI DONTFALL OVERBOARD, THENIT DOESNT MATTERIFI'M AN ANCHOR!!",You don't have to drop out of a boat if you don't want to.,"[[184, 440], [345, 440], [345, 605], [184, 605]]","[[223, 525], [364, 525], [364, 704], [223, 704]]","butifi dontfall overboard, thenit doesnt matterifi'm an anchor!!",you don't have to drop out of a boat if you don't want to.,64,58,0.234375,0.234375,0.234375,0.15382777350005525,0.05440728760346304,0.035709234833996274,184.0,440.0,345.0,605.0,223.0,525.0,364.0,704.0,pg_5.json,outputs\en\json\pg_5.json,outputs\jap\translation_best\pg_5.json
2,9,center_fallback,0.00998639141397882,0.011249875807252844,99.36705943118172, FIGHTER!,The hole.,"[[18, 453], [143, 453], [143, 575], [18, 575]]","[[156, 621], [114, 606], [130, 562], [172, 576]]",fighter!,the hole.,8,9,0.11111111111111116,0.11111111111111116,0.11111111111111116,0.0625,0.0011095990459976473,0.0006241494633736763,18.0,453.0,143.0,575.0,114.0,562.0,172.0,621.0,pg_5.json,outputs\en\json\pg_5.json,outputs\jap\translation_best\pg_5.json
3,9,center_fallback,0.0,0.0,86.81193754317432,STRONG,The hole.,"[[21, 511], [140, 511], [140, 551], [21, 551]]","[[156, 621], [114, 606], [130, 562], [172, 576]]",strong,the hole.,6,9,0.11111111111111116,0.11111111111111116,0.11111111111111116,0.05208333333333333,0.0,0.0,21.0,511.0,140.0,551.0,114.0,562.0,172.0,621.0,pg_5.json,outputs\en\json\pg_5.json,outputs\jap\translation_best\pg_5.json
4,11,center_fallback,0.015074942124111394,0.018242722949727105,83.26351241690445,"PIRATE CAPTAIN ""RED-HAIRED"" SHANKS",The head of a pirate.,"[[657, 712], [863, 712], [863, 810], [657, 810]]","[[862, 848], [758, 853], [755, 809], [860, 804]]","pirate captain ""red-haired"" shanks",the head of a pirate.,34,21,0.20588235294117652,0.20588235294117652,0.20588235294117652,0.18579674261477477,0.003103664554964111,0.002800875141766151,657.0,712.0,863.0,810.0,755.0,804.0,862.0,853.0,pg_5.json,outputs\en\json\pg_5.json,outputs\jap\translation_best\pg_5.json
5,6,center_fallback,0.0,0.0,183.0170757060663,MY PUNCHIS ASAPISTOL!,My pants are strong with a gun.,"[[0, 905], [163, 905], [163, 1009], [0, 1009]]","[[0, 1041], [158, 1041], [158, 1239], [0, 1239]]",my punchis asapistol!,my pants are strong with a gun.,21,31,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.1598229561394473,0.0,0.0,0.0,905.0,163.0,1009.0,0.0,1041.0,158.0,1239.0,pg_5.json,outputs\en\json\pg_5.json,outputs\jap\translation_best\pg_5.json
6,6,center_fallback,0.0,0.0,183.09833423600554,ASPOWERFUL,My pants are strong with a gun.,"[[0, 931], [170, 931], [170, 983], [0, 983]]","[[0, 1041], [158, 1041], [158, 1239], [0, 1239]]",aspowerful,my pants are strong with a gun.,10,31,0.16129032258064513,0.16129032258064513,0.16129032258064513,0.10256410256410256,0.0,0.0,0.0,931.0,170.0,983.0,0.0,1041.0,158.0,1239.0,pg_5.json,outputs\en\json\pg_5.json,outputs\jap\translation_best\pg_5.json
7,1,center_fallback,0.0,0.0,134.9833323043997,I'VE BEEN TRAINING!,Because you have gotten.,"[[179, 946], [322, 946], [322, 1047], [179, 1047]]","[[233, 1057], [337, 1057], [337, 1197], [233, 1197]]",i've been training!,because you have gotten.,19,24,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.11403212392140555,0.0,0.0,179.0,946.0,322.0,1047.0,233.0,1057.0,337.0,1197.0,pg_5.json,outputs\en\json\pg_5.json,outputs\jap\translation_best\pg_5.json
0,0,center_fallback,0.0,0.0,743.9774862185011,LOOK,The King of Pirates,"[[0, 0], [110, 0], [110, 62], [0, 62]]","[[642, 291], [749, 291], [749, 528], [642, 528]]",look,the king of pirates,4,19,0.052631578947368474,0.052631578947368474,0.052631578947368474,0.078125,0.0,0.0,0.0,0.0,110.0,62.0,642.0,291.0,749.0,528.0,pg_50.json,outputs\en\json\pg_50.json,outputs\jap\translation_best\pg_50.json
1,0,center_fallback,0.0,0.0,688.0715805786488,OuT HEREI,The King of Pirates,"[[0, 38], [138, 38], [138, 212], [0, 212]]","[[642, 291], [749, 291], [749, 528], [642, 528]]",out herei,the king of pirates,9,19,0.1578947368421053,0.1578947368421053,0.1578947368421053,0.1823306914679509,0.0,0.0,0.0,38.0,138.0,212.0,642.0,291.0,749.0,528.0,pg_50.json,outputs\en\json\pg_50.json,outputs\jap\translation_best\pg_50.json
2,3,center_fallback,0.0,0.0,649.7224407391205,"NORLD, COME!",I will be.,"[[0, 82], [142, 82], [142, 260], [0, 260]]","[[6, 716], [170, 716], [170, 925], [6, 925]]","norld, come!",i will be.,12,10,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.032051282051282055,0.0,0.0,0.0,82.0,142.0,260.0,6.0,716.0,170.0,925.0,pg_50.json,outputs\en\json\pg_50.json,outputs\jap\translation_best\pg_50.json
3,0,center_fallback,0.0,0.0,129.74686894102686,I'm GOING TO BECOME...,The King of Pirates,"[[754, 334], [896, 334], [896, 501], [754, 501]]","[[642, 291], [749, 291], [749, 528], [642, 528]]",i'm going to become...,the king of pirates,22,19,0.31818181818181823,0.31818181818181823,0.31818181818181823,0.11136281941388612,0.0,0.0,754.0,334.0,896.0,501.0,642.0,291.0,749.0,528.0,pg_50.json,outputs\en\json\pg_50.json,outputs\jap\translation_best\pg_50.json
4,3,iou,0.6584961450244563,0.9257575757575758,28.398943642325854,66,I will be.,"[[4, 705], [147, 705], [147, 885], [4, 885]]","[[6, 716], [170, 716], [170, 925], [6, 925]]",66,i will be.,2,10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,705.0,147.0,885.0,6.0,716.0,170.0,925.0,pg_50.json,outputs\en\json\pg_50.json,outputs\jap\translation_best\pg_50.json
5,3,iou,0.25984524771913614,0.9615384615384616,69.09594778277523,OFTHE,I will be.,"[[1, 850], [131, 850], [131, 922], [1, 922]]","[[6, 716], [170, 716], [170, 925], [6, 925]]",ofthe,i will be.,5,10,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.03571428571428571,0.025984524771913608,0.009280187418540576,1.0,850.0,131.0,922.0,6.0,716.0,170.0,925.0,pg_50.json,outputs\en\json\pg_50.json,outputs\jap\translation_best\pg_50.json
6,3,iou,0.1005922165820643,0.2677927927927928,123.5819566117967,IRATES!!!!!!,I will be.,"[[0, 896], [185, 896], [185, 992], [0, 992]]","[[6, 716], [170, 716], [170, 925], [6, 925]]",irates!!!!!!,i will be.,12,10,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.029761904761904757,0.008382684715172029,0.0029938159697042942,0.0,896.0,185.0,992.0,6.0,716.0,170.0,925.0,pg_50.json,outputs\en\json\pg_50.json,outputs\jap\translation_best\pg_50.json
7,1,iou,0.12481609470694906,0.22111771123772578,129.8624272066405,"LUFFY'S TINY BOAT FLOATS ON, HIS CREW YET TO BE FOUND..","As soon as his unseemly companions were involved, a small ship sailed through the sea.","[[648, 1203], [874, 1203], [874, 1349], [648, 1349]]","[[570, 1101], [776, 1101], [776, 1260], [570, 1260]]","luffy's tiny boat floats on, his crew yet to be found..","as soon as his unseemly companions were involved, a small ship sailed through the sea.",55,86,0.2441860465116279,0.2441860465116279,0.2441860465116279,0.13625466782746512,0.030478348707510816,0.01700677552381677,648.0,1203.0,874.0,1349.0,570.0,1101.0,776.0,1260.0,pg_50.json,outputs\en\json\pg_50.json,outputs\jap\translation_best\pg_50.json
8,2,iou,0.13656045298101477,0.25587684626586227,107.62202376837188,LUFFY'SGREAT VOYAGE OF DESTINY HAS BEGUN!!,The great journey began when the world was beginning to see the light of day.,"[[0, 1242], [253, 1242], [253, 1356], [0, 1356]]","[[21, 1102], [201, 1102], [201, 1283], [21, 1283]]",luffy'sgreat voyage of destiny has begun!!,the great journey began when the world was beginning to see the light of day.,42,77,0.23376623376623373,0.23376623376623373,0.23376623376623373,0.20984581601627064,0.03192322277478267,0.0286566396913526,0.0,1242.0,253.0,1356.0,21.0,1102.0,201.0,1283.0,pg_50.json,outputs\en\json\pg_50.json,outputs\jap\translation_best\pg_50.json
0,6,iou,0.5251569143551326,0.7961783439490446,42.10997506529777,ARE YOu DOUBTING ME?!,What do you say about this book!,"[[7, 23], [164, 23], [164, 189], [7, 189]]","[[39, 23], [189, 23], [189, 251], [39, 251]]",are you doubting me?!,what do you say about this book!,21,32,0.34375,0.34375,0.34375,0.13885288997962897,0.18052268930957682,0.07291955525099465,7.0,23.0,164.0,189.0,39.0,23.0,189.0,251.0,pg_6.json,outputs\en\json\pg_6.json,outputs\jap\translation_best\pg_6.json
1,1,center_fallback,0.0,0.0,119.77478866606278,IS THAT SO...,"(Yes, it is true)","[[638, 46], [710, 46], [710, 125], [638, 125]]","[[731, 79], [839, 79], [839, 182], [731, 182]]",is that so...,"(yes, it is true)",13,17,0.23529411764705888,0.23529411764705888,0.23529411764705888,0.1206529408256067,0.0,0.0,638.0,46.0,710.0,125.0,731.0,79.0,839.0,182.0,pg_6.json,outputs\en\json\pg_6.json,outputs\jap\translation_best\pg_6.json
2,1,center_fallback,0.0836758661186142,0.3131868131868132,58.05170109479997,"PISTOL,","(Yes, it is true)","[[722, 56], [826, 56], [826, 91], [722, 91]]","[[731, 79], [839, 79], [839, 182], [731, 182]]","pistol,","(yes, it is true)",7,17,0.17647058823529416,0.17647058823529416,0.17647058823529416,0.15060810786229079,0.014766329315049568,0.01260226386986285,722.0,56.0,826.0,91.0,731.0,79.0,839.0,182.0,pg_6.json,outputs\en\json\pg_6.json,outputs\jap\translation_best\pg_6.json
3,1,iou,0.15641855447680691,1.0,30.56550343115585,EH?,"(Yes, it is true)","[[754, 85], [812, 85], [812, 115], [754, 115]]","[[731, 79], [839, 79], [839, 182], [731, 182]]",eh?,"(yes, it is true)",3,17,0.05882352941176472,0.05882352941176472,0.05882352941176472,0.0641025641025641,0.009201091439812174,0.010026830415179929,754.0,85.0,812.0,115.0,731.0,79.0,839.0,182.0,pg_6.json,outputs\en\json\pg_6.json,outputs\jap\translation_best\pg_6.json
